,day1,day2,day3,day4,day5
1443,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1444,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1865391272599347,-0.18493983171049572
1445,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.02291358562736494,-0.031832166887267505
1446,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.11196149944100836,-0.10727652346682923
1447,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.10283862013861972
1448,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16427714880652386,-0.15831241174123864
1449,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1450,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1451,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.16940717006176242
1452,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.1860493075425481
1453,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1454,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18208673156925254,-0.17828297671818144
1455,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.180973632646582,-0.17828297671818144
1456,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1698426434198766,-0.1660787425656053
1457,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1698426434198766,-0.16718821839765768
1458,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.05069325603215793
1459,0.31863936396437514,0.31863936396437514,-0.31863936396437514,-0.13756277466243086,-0.12724708844377203
1460,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.12059023345145778
1461,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
1462,-0.31863936396437514,-0.31863936396437514,0.31863936396437514,0.46017134681165056,-0.18826825920665285
1463,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.08190782852890371,-0.18826825920665285
1464,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.09303881775560914,-0.0928533376501483
